common_voice_mn_18577736|Тэд биднээс илүү алсыг харж байгаа.
common_voice_mn_18577738|Энэ явдлаас хойш ч гэсэн хатагтай Кюре идэвхтэй ажилласаар л байв.
common_voice_mn_18577742|Намайг Геркулес гэж нэрлэдэг нь дэмий хэрэг биш.
common_voice_mn_18577746|Бие хаа нь өөр болсон ч гэж нөхцөлгүй бололтой.
common_voice_mn_18577749|Тийм ээ гэж ноён Каннингем өгүүлэв.
common_voice_mn_18577750|Яг одоо бүртгүүлэх гээд байгаа юм уу?
common_voice_mn_18577751|Хоёр ч хэсэг газар мөр дарсан үе судалтан харагдана.
common_voice_mn_18577762|Та дээлээ солино биз гэж сүрдүүлэв.
common_voice_mn_18577763|Харьцангуй шинэд тооцогдох энэхүү салбар шинжлэх ухааныг орчин үед дараах байдлаар тодорхойлж байна.
common_voice_mn_18577780|Намайг хайж байгаа бол дохионы түүдэг асаана.
common_voice_mn_18577787|Хөлөг онгоцны өрөөнд төгөлдөр хуур байна.
common_voice_mn_18577791|Цэрэндагвынх хүүгээ дөрөвдүгээр анги төгсөхөөр нь сургуулиас гаргаж мал дээр авчээ.
common_voice_mn_18577917|Үүнээс болоод их сургуульд ерөнхий боловсролын мэдлэг заах ч шаардлага гардаг.
common_voice_mn_18577919|Жирмийн цагаан нуурын тойрон шувууд олноороо бууж ундаална.
common_voice_mn_18577921|Тэд Америкийн дээд боловсролын бүтцийг хүлээн зөвшөөрч байгаа хэрэг болно.
common_voice_mn_18577922|Нөгөө талаар энэ нь миний төрсөн газар юм даа.
common_voice_mn_18577923|Шүүх хуралруу явах гэж байна уу?
common_voice_mn_18577931|Энэхүү энергийг ухамсар буюу сүнс гэнэ.
common_voice_mn_18577934|Бөртийн яаж тарчилж байгааг Чингис хаан мэдэрч байв.
common_voice_mn_18577935|Фрэнк сайн хувцасласан байх бөгөөд сүйх тэрэг нь шинэ болохыг бүсгүй анзаарчээ.
common_voice_mn_18577937|Ах маань ч намайг захиандаа тийнхүү зэмлэсэн байсан нь зөв байсан юм.
common_voice_mn_18577941|Боловсролоороо өрсөлдөх чадвартай болгохын төлөө хамтран ажиллавал зохино.
common_voice_mn_18577944|Эргэн тойрны модод дээр өч төчнөөн сагсайсан хар үүр харагдаж байлаа.
common_voice_mn_18577945|Бурхан Багшийн сургаалыг эртнээс өрх гэрийн шүтээн болгож шүтэж ирсэн түүх бий.
common_voice_mn_18577953|Гаднын агаарт байнгын солилцоо явагдаж байдаг бол тасалгааны орчинд агаар байнга шинэчлэгддэггүй.
common_voice_mn_18577955|Монголчууд Дашням, Балжинням давхацсан өдрийг бэлгэшээж хамгийн сайн өдөр гэж үздэг.
common_voice_mn_18577957|Аягүй бол хуучин дарга байсан хүнийг чинь дарга болгох гээд үлдээх байлгүй.
common_voice_mn_18577963|Засгийн газар бас байдгаараа хичээвч түүний бүх зүтгэл үр дүнгүй болж байлаа.
common_voice_mn_18577966|Платт түүний талаар ихийг мэдэж авахад төвөгтэй байсангүй.
common_voice_mn_18577971|Дамираны сэтгэлд бялхаж явсан баяр хөөр салхинд туугдсан манан адил арилжээ.
common_voice_mn_18577973|Австрид одоо ч фашизмын үзэл санаа оршсоор байгаа гэж тэр үздэг.
common_voice_mn_18577976|Би эргэн тойрноо хараад хүнгүй байхаар нь хашааг даван зөөлхөн элсэн дээр буув.
common_voice_mn_18577978|Өглөө дунд сургуулийнхан биднийг бага сургуулийн хашаанд оруулчихаад цаашаа явна.
common_voice_mn_18577981|Энэ шугамыг давбал юу болох бол?
common_voice_mn_18577983|Хуучин коммунист удирдагчдаа хөөж буулган, сөрөг хүчнийг гаргаж ирж байснаараа «Өнгөт хувьсгал» онцлог.
common_voice_mn_18577987|Хотын хажууд огцом өндөр дов байдаг.
common_voice_mn_18577988|Тэр бүх дамжуулагчийг биенээсээ салгаад хаячихсан учир дэлгэц галзуу юм шиг шажигнан дуугарна.
common_voice_mn_18577989|Ямар ч гай гараад ирэх юм бүү мэд.
common_voice_mn_40420202|Яг энэ үед эгч нь Парисаас захидал илгээж Марияг ирүүлэхийг хүсэж байгаагаа мэдэгдлээ.
common_voice_mn_40420245|Одоо чи юу хүсэх вэ?
common_voice_mn_40420260|Энэ тухай Намдаг гуайн дурсамжид их тодорхой бий.
common_voice_mn_40420262|Болох ёстой юм болохоо л нэг болно.
common_voice_mn_40420272|Чиний дэргэд ярих байтлаа намайг гаргах уу даа.
common_voice_mn_40420277|Би хүүхэд байхдаа лам хүн хараад л дагаад гүйчихдэг хүүхэд байсан.
common_voice_mn_40420297|Зураг, бичвэр хослуулан үйл явдлыг хүүрнэж буй цаасан дээрх хэлбэрийг комикс гэнэ.
common_voice_mn_40420311|Шөнө нь нэг жигтэйхэн урт зүүд зүүдэллээ.
common_voice_mn_40420318|Айдас жихүүдсэндээ нуруу руу хүйт дааж, дээл мөрөөс минь хөндийрөх шиг болов.
common_voice_mn_40420321|Өөрөө л мэдээд хөдөө хөхөрч, гадаа гандвал гандана л биз.
common_voice_mn_40420327|Надаас гуйгаа ч үгүй л дээ.
common_voice_mn_40420375|Энд ямар нэг бохир юм байгаа гэж бодох үндэс танд байна уу?
common_voice_mn_40420378|Тэр маргааш өглөө нь дув дуугүй гарч одов.
common_voice_mn_40420379|Гэхдээ та хэрхэн мэдсэнээ хэлж өгнө үү.
common_voice_mn_40420402|Гэтэл Туяагийн төрх намба, намайг хүндэлсэн найрсаг харьцаа тэр бодлыг минь талаар болгосон билээ.
common_voice_mn_40420403|Үгүй шүү дээ, орхисон бол Сэвжидэд л үлдээсэн байж мэдэшгүй гэв.
common_voice_mn_40420412|Хамгийн анхны айлчлал бол ихэнхдээ тагнах чиглэлтэй байдаг.
common_voice_mn_40420448|Хөөрхий бяцхан охин гүн шөнөөр юуны тул хэрхэн яаж явахыг болзоход бэрх.
common_voice_mn_40420562|Аами, Таамигийн зурагтай нярайн жижиг хэрэгслийн цүнх, хормогч, дээл, хувцас зэрэг бүтээгдэхүүн гарна.
common_voice_mn_40420570|Тэр бол хүн төст бодгалиудын гавлын яс байв.
common_voice_mn_40420639|Дулаан дамжуулалтыг тортог хязгаарладаг тул бохирдсон хөдөлгүүр удаан халдаг.
common_voice_mn_40420663|Эргээд найман настай бяцхан хүүхэд болчихсон, бас төөрчхөөд маш их айж байлаа.
common_voice_mn_40420680|Хөгшчүүлд хүртэл өөрийгөө нээх боломж олгож буй энэ шинэ цаг үе тэдэнд таалагддаг.
common_voice_mn_40420683|Улсуудын нүүр дээр хэн болохоо харуулж чамайг нэг жаахан шараад орхих юм шүү.
common_voice_mn_40420698|Таныг айлгаж цочоодог юм байна уу.
common_voice_mn_40420760|Магадгүй гэж Модыг хэлэхэд түүний хоолойд эргэлзэж буй байдал илт мэдрэгдэж байлаа.
common_voice_mn_40420765|Тэгэхээр, шар нохой гэдэг нь Бөртэ Чоно байж магадгүй.
common_voice_mn_40420774|Ийм зүйл үүсвэл шашны шинэчлэлд огт нийцэхгүй төдийгүй шашинд өөрт нь цөвтэй.
common_voice_mn_40420793|Есдүгээр ангидаа Лхагва багштай физикийн ангид шилжин ирж сурч билээ.
common_voice_mn_40420816|Ээж нь гагцхүү хардах үедээ л түүнээс айхгүй.
common_voice_mn_40420834|Арьяабал тэргүүтэн үйлсийн Дандарын бурхдыг амарлингуй бурхад гэнэ.
common_voice_mn_40420893|Зүр сөөхий өмсөж сэм сэм гэтэж очоод луучин гутлаараа няц өшиглөж аллаа.
common_voice_mn_40451290|Тэрээр гэртээ хэрхэн эргэж харихаа төсөөлөн бодно.
common_voice_mn_40586269|Ер нь энэ талаар манай фейсбүүк хуудсанд хангалттай мэдээлэл бий дээ.
common_voice_mn_40586479|Чи цаадхыгаа барж иднэ гэж бодож байвал гонжийн жоо доо.
common_voice_mn_40586727|Аав ийнхүү сүүлчийнхээ үгийг хоолой руугаа залгин хэлэхэд гадаа бороо шаагьсаар байлаа.
common_voice_mn_40586969|Энэ бол дорнын гүн ухааны сэтгэлгээ юм.
common_voice_mn_40588120|Тэр улаан утсаар хамгаалалт хийсэн нь тэр юм гэж бидэнд тайлбарлав.
common_voice_mn_40588407|Аав маань буу үүрээд хониныхоо ээлжид үргэлж явдаг сан.
common_voice_mn_40588525|Сэтгүүлчид, шүүгч, прокурор, цэрэг цагдаа, захирагчид, жүжигчид хүртэл баривчлагдсан хүмүүсийн дотор байжээ.
common_voice_mn_40466758|Үйл ажиллагааны цар хүрээгээрээ дэлхийн хэмжээний компани болох зорилготой.
common_voice_mn_40466796|Энэ бол гайхалтай зүйл л дээ.
common_voice_mn_40532088|Чи угаагч биш дарга гэдгээ мартаж болохгүй шүү.
common_voice_mn_40532129|Улсын салбарын шинэ удирдлагын онцлог чанарыг судлаачид харилцан адил тодорхойлдоггүй.
common_voice_mn_40532132|Маргааш нь хэн нь бие биедээ үг дуугарсангүй.
common_voice_mn_40532213|Энд дахиад эргэн ирэхгүй гэж шавьдаа хэлжээ.
common_voice_mn_40532223|Алдаа шалгуур бол баримтын доторх буруу бичигдсэн байж болзошгүй үгсийг тэмдэглэдэг программ.
common_voice_mn_40532270|Домогт алмасны орон гэр болох Хубэй мужийн Шеннонжиа ойг ЮНЕСКО-д саяхан бүртгүүлжээ.
common_voice_mn_40532286|Гэтэл саяын хар шувуу сандран нисэхдээ сойлтыг мулталснаас аюулт сааль хана доргитол харвасан биз.
common_voice_mn_40532289|Зориг гарган би түүний араас даган халуун элсэн дээгүүр хувцасны байр руу алхав.
common_voice_mn_40532301|Зовсны эцэст жаргана шүү дээ гээд уужим амьсгаа автал дээгүүр нь бараан үүл бүрхэв.
common_voice_mn_40532366|Гагцхүү Александрын буянаар л Неаполийг францчууд удалгүй орхисон байна.
common_voice_mn_40532505|Тэр пиво балган тамхи татаж байв.
common_voice_mn_40532516|Юун эрт хаалгаа түгждэг гайхал вэ.
common_voice_mn_40532522|Гагцхүү үр ач нар минь ухаантай амьдраасай билээ.
common_voice_mn_40570926|Хамгийн амттай солонгос хоолны газрыг санал болгооч гэсэн чинь эндхийг зааж өгсөн.
common_voice_mn_40570950|Адаглаад унтах үедээ ч ингэж бясалгана гэдэг хэцүү.
common_voice_mn_40571187|Вьетнам, Хятад, Тайвань, Малайз, Филиппин, Бруней зэрэг хэд хэдэн улс Спратл арлуудыг булаацалддаг.
common_voice_mn_40571210|Ноднин ийм нэг егзөр өвгөн хашаан дээр тун сүрхий ажилласан юм гэж хэлэв.
common_voice_mn_40572804|Өөр нэг эгчийг үхэр дайраад ухаангүй унагажээ.
common_voice_mn_40573601|Лхүндэв гуай дараахан нь ангийнхаа улцан цагааныг малиндуулахаар шаргач гүүгээ уначихсан хөтөлж явж билээ.
common_voice_mn_40574095|Тэгээд тэднийг явуулж байгаад чинь баярлалаа.
common_voice_mn_40574190|Тийм сандалд үргэлж сууж байдаг юм.
common_voice_mn_40574197|Хичээлийн хонх аль хэдийн дуугарсан болохоор хүүхдүүд багшийгаа хүлээн шуугилдана.
common_voice_mn_40574264|Тэдний хааш явахыг ч асуулгүй гаргаж хаяцгаав.
common_voice_mn_40575975|Харин "сан тахилгын судруудын" хувьд мөн л судалгааны баримтынх нь талаас анхаарах зүйлс байдаг.
common_voice_mn_40576004|Энэ надаас даруй хорин насаар дүү.
common_voice_mn_40576173|Урьд өмнө нь сонсож байсан үгсээ хүн мэддэг.
common_voice_mn_40576845|Хайр сэтгэл хэчнээн их байх тусам төчнөөн эмзэгхэн, тэсвэр муутай байдгийг хожим ухаарсан юм.
common_voice_mn_40576899|Мемушай зүүн жигүүрээс ирсэн бөмбөгийг санаандаа хүртэл тогтоож авч чадаагүй ч довтолгоогоо үргэлжлүүллээ.
common_voice_mn_40577327|Соёлоо тэр гурваас салаад дэлгүүр ороод харихаар шийдэн их дэлгүүр зүглэн явлаа.
common_voice_mn_40577488|Харин орой ажил дууссаны дараа буцаж ирээд, "Цэрэгмаа чи харина биз дээ" гэж лавлалаа.
common_voice_mn_40577970|Болдоггүй Бор өвгөн нөгөө муу хоёр чөтгөрийг ирэхэд тогоо дүүрэн адууны сэвс буцалгаж байжээ.
common_voice_mn_40579279|Биеийн тамирын донтон бол бол амьдрал хөгжилтэй болно.
common_voice_mn_40579333|Нарийхан хар хөмсөг нь нумран хөвчилж, үл мэдэг хоёр зураас духанд нь тэмдгэрэв.
common_voice_mn_40579674|Гүн тийм тохиолдолд би бууж өглөө.
common_voice_mn_40580024|Гэрлээ тэр дэлгүүрийн дэргэдүүр явсан юм чинь.
common_voice_mn_40580041|Яагаад гэвэл бидэнд гайхалтай хандлага байсан юм.
common_voice_mn_40580183|Том матар сүүлээрээ дэлсээд хүнийг ч алах чадалтай гэнэ.
common_voice_mn_40545910|За, би хэлсэн хугацаанд чинь яаж ийгээд л амжуулахын төлөө чадахаараа л хичээе.
common_voice_mn_40545960|Хүчдэл бууруулах трансформатор хийх гэж бүтэн долоо хоног боллоо.
common_voice_mn_40546083|Одоогийн нүүрсний нийлүүлэлтийн гинжин хэлхээг загварчлан үзүүлсэн нь төлөөлөгчдийн сонирхлыг татсан.
common_voice_mn_40546338|Энэхүү цахилгаан чийдэнгийн шилэн доторх хийг маш сайн соруулан гаргажээ.
common_voice_mn_40546398|Мэдэхгүй зүйл тохиолдлоо гээд гутрах хэрэггүй.
common_voice_mn_40546504|Хийх юмаа хэнээс ч дутахгүй хийчихнэ.
common_voice_mn_40546569|Эрэг дээр элээ хэрээ галуу гурав эргэлдэнэ.
common_voice_mn_40554492|Тэртэй тэргүй л би хөөгдөх байсан шүү дээ гэж өөрийгөө зөвтгөн боддог байв.
common_voice_mn_40554516|Тэр зүг ч утаа манарч мэдэх л газар.
common_voice_mn_40554592|Тэгэхээр, давын өмнө захиа өгөхгүй гэдгийг ч ойлгож байлаа.
common_voice_mn_40554596|Тиймээс үйлчлэгч хүний хувиар биш харин хувь хүний хувьд таны бодлыг асууж байна.
common_voice_mn_40554621|Анхны цайны ургамлыг Сига мужид суулгаж, улмаар Японы төв болон өмнөд мужуудад тархжээ.
common_voice_mn_40554622|Гэтэл чи надад захиа ч өгөөгүй, усанд хаясан чулуу шиг сураг чимээгүй л байсан.
common_voice_mn_40554696|Тэр өдрөөс хойш Сармай Лхүндэв манай хотоор хэд хоноод л үзэгдэх боллоо.
common_voice_mn_40554770|Бид ер нь жинхэнэ хайрыг олж харж чаддаг болов уу?
common_voice_mn_40554807|Дуугүй байгааг нь үзвэл юм мэддэггүй амьтан бололтой.
common_voice_mn_40554983|Тэд хамгийн түрүүнд буусныг бэлэгшээж Конекбайн хот айл гайгүй сайн найр хийлээ.
common_voice_mn_40555064|Чамайг ажлаасаа гарч байгаа гэдгийг сонсоод ухаан алдах шахсаныг яана.
common_voice_mn_40555151|Хэрэв би эхнэрээсээ салахгүй бол цаашид яах вэ?
common_voice_mn_40555266|Гэтэл нөгөө Гомбод сольж өмсөх өмд цамц гээд байх юм байсангүй.
common_voice_mn_40555347|Тэр харвасан одны доохон хөмсөг мэт шинийн гуравны саран сүүмийн тахирлана.
common_voice_mn_40555404|Би хувьсгалын дайснуудтай хэзээ ч эвлэрэхгүй.
common_voice_mn_40555450|Багш самбарт гаргахаар нэрийг нь дуудахад л чавга шиг улаан юм болж орхино.
common_voice_mn_40555529|Тэгээд тэдэнд Карл алагдсан гэж хэлсэн.
common_voice_mn_40555846|Тус шийдэл бэлэн болсноор кодчилол цэгцэрч, монгол бичгийн цахим хөгжил урагшлах юм байна.
common_voice_mn_40556228|Бага асарт оруул гэж зарлиг буулгав.
common_voice_mn_40556792|Хүүгээ тэнд нь аргалаад үлдээчихье гэж бодоогүй биш боджээ.
common_voice_mn_40556804|Үүнд хүнсний бүтээгдэхүүний шошго тусалж чадна.
common_voice_mn_40556818|Тэгж ч амар хийцлүүлэхгүй шүү дотор сэтгэлдээ шүд зуун занаж байлаа.
common_voice_mn_40556900|Элдвээр хэлж, загнаж зодох болсон тул гэрээсээ ч дайжиж гадуур тэнэх болсон байна.
common_voice_mn_40576993|Одоо бид хаашаа явах вэ?
common_voice_mn_40577098|Түүний гялалзахыг үзээд тэвнэ өөрийгөө энгэрийн чимэг гэж нэрлээд ийн асуув.
common_voice_mn_40577117|Удалгүй францын усан цэргийн флот болон мөнгөн тусламж америкийг зорьсон юм.
common_voice_mn_40577171|Төвөөс яваа төлөөлөгчид ч тэгж хэлдэг л юм.
common_voice_mn_40577210|Тэр Гомбоор тоо бодуулж, юм бичүүлж үздэг хэрэг үү.
common_voice_mn_40577633|Бид ийн ярилцсаар бясалгалын агуй бүхий хэсэг улаан хаданд очлоо.
common_voice_mn_40577672|Ядахдаа Алекс түүнрүү ингэж ширтэхгүй байгаасай.
common_voice_mn_40578125|Каннын кино наадмын дэлгэцнээ "Бид хэд" нэгдлийн бүтээл "Хөхөө" богино хэмжээний кино гарчээ.
common_voice_mn_40578153|Чулуун энэ талаар тодорхой мэдэхийг хүссэн боловч Гомбын үзсэн дуулсан хоёр тэгсхийгээд дуусчихлаа.
common_voice_mn_40579236|Харин хөрснөөсөө таслагдсан цэцэгтэй л үлгэр нэг мэт.
common_voice_mn_40579302|Манай энэ монголоор ярьдаггүй гэж бахархсан байртай ярих хүмүүс ч байдаг.
common_voice_mn_40579457|Чиний ач буянаар би энд ирж өөрийгөө дахин олж харлаа шүү дээ.
common_voice_mn_40579536|Балчир үрстээ сархад балгуулчхаад баясаж суух нь эргээсээ хальж, савнаасаа сагасан цэнгэл гэлтэй.
common_voice_mn_40580078|Сөүл-Улаанбаатарын чиглэл дэх Кореан эйр компанийн ноёрхлыг Азиана эйрлайнсын авсан нэмэлт эрх дуусгалаа.
common_voice_mn_40580876|Улаанбаатар хотын хог, хаягдлын менежментэд Европын Холбооны стандартыг нэвтрүүлэхээр төлөвлөж байна.
common_voice_mn_40589518|Хэлтсийн хуучин дарга ирсэн гэж дуулмагц би эргэлзэлгүй хадам дээр орлоо.
common_voice_mn_40590818|Эмэгтэй хүний бие цогцос багынхаа гунхсан хөөрхнөөс танигдахгүй эрс хувирах нь элбэг бололтой.
common_voice_mn_40592416|Эдгээр өгүүлэл түүнийх гэдгийг ах нь ердөөсөө ч мэддэггүй байсан юм.
common_voice_mn_40592571|Тэр хоёр хоёулаа өөр өөрийн гүн бодолд дарагдан дуугүй явцгааж байлаа.
common_voice_mn_40592684|Гэхдээ тэдний хэн нь ч үхэж байгаагүй.
common_voice_mn_40592996|Бас польшийн ард түмний ирээдүйн тухай төлөвлөж, түүндээ итгэж байв.
common_voice_mn_40593007|Зүрх тахидаг бөө гэж Арц баатар уулга алдлаа.
common_voice_mn_40593222|Гэтэл эдүгээ манай улс энэхүү чухал асуудлыг огт тоохоо байжээ.
common_voice_mn_40593676|Өөрөөр хэлбэл, Сэцэн хүндлэн хан цол булган сүүлтэй байсан гэж хэлж болно.
common_voice_mn_40596708|Хэрэглэсэн тог, усныхаа төлбөрийг төлөхөөс эхлээд ажилтнуудын цалин, татвар, даатгалыг төлнө.
common_voice_mn_18724949|Учир нь тэр хотод ноён ер тогтдоггүй байжээ.
common_voice_mn_18724951|Гэр тойрсон морьтой хүмүүс багш залууг одоохон хүлэгтэй нь чирээд гаргана.
common_voice_mn_18724963|Харин бид хоёр хамтран бут сөөг дундуур гаран нам доор газарт хүрч очлоо.
common_voice_mn_18724972|Дахиад хүсэлт гаргасан ч мөн л зөвшөөрсөнгүй.
common_voice_mn_18724988|Хүүгийнхээ ийм давилуун зантайг тэр мэдээгүй явсан гэж үү.
common_voice_mn_18724990|Лал судлаач Райс Сулеймановыг экстремизмтэй холбоотой гээд ял өгчихсөн чинь хүний эрхийг зөрчсөнд тооцогдсон.
common_voice_mn_18725001|Би ээжээсээ уучлалт гуйж чадалгүй өнгөрсөн юм.
common_voice_mn_18725017|Тэгвэл уг кино түүний амьдралд тохиолдсон хамгийн сүүлийн үйл явдлын талаар өгүүлсэн гэнэ.
common_voice_mn_18725039|Тэд хоцрох юм биш явж л байна биз.
common_voice_mn_18725040|Хааяа нэгхэн, хашааны завсарт хүрч, Чүлтэмтэй жаал жуулхан ярилцсанаар сэтгэлийг бяцхан хуурна.
common_voice_mn_18725041|Ийм байдал цөөнгүй тохиолддог юм.
common_voice_mn_18725044|Энэ их идэвх хурд нь зохиогч татаж унадаг байснаас үүдэлтэй юм болов уу?
common_voice_mn_18725047|Гэвч нөхөртөө хань болох гэж дагаад гай болохыг хэн байг гэх билээ гэж бодов.
common_voice_mn_18725050|Үүнийг ганц би хэлж байгаа биш, нийгмийн олон салбар ухааны санал нэгдсэн зүйл.
common_voice_mn_18725051|Миний сэтгэл өнөөдөр маш сайхан байна!
common_voice_mn_18725056|Буугаар зангаж баруун тийш дохиход тэр зүг жолоогоо залав.
common_voice_mn_18725059|Учир нь дараа нь таны ярианаас өөрийн ойлгосон зүйлийг бичих учраас тэр.
common_voice_mn_18725060|Цас л тэр бодлуудыг өгсөн байх.
common_voice_mn_18725061|Эрийн гурван наадам гэхээ өөрчлөх болжээ.
common_voice_mn_18725065|Гутрахдаа хамт ажил хийдэг хүмүүстэйгээ нийлж архи уудаг болжээ.
common_voice_mn_18725067|Хөдөө хөхөрч, гадаа гандаад ирэхээрээ Самдан хүүгийн атгад орохгүй хаа гарах вэ дээ.
common_voice_mn_18725068|Удирдагчид яагаад өөртөө илүү их найддаг гэж та бодож байна?
common_voice_mn_18725070|Чи түүнийг тэнгэрийн умдаг атгасан гэж бодоод байгаа юм уу?
common_voice_mn_18725075|- Надад захиа орхиогүй юу гэж би зоримогхон асуув.
common_voice_mn_18725078|Тэгээд юу ч болсноо мэдэх чадвараа алджээ.
common_voice_mn_18725079|Хэрэв намайг яваагүй бол үсэрч буугаад ээлжилчих л байх.
common_voice_mn_18725083|Эндэхийн ажилтнууд буюу шүүгчид автобусаар явах нь нэн ховор.
common_voice_mn_18725084|Белорусс трактор араасаа хоёр чиргүүл чирч, ногоон сүрэл нэвсийтэл ачжээ.
common_voice_mn_18725086|Шүлэг зохиолд ч бас өөрийн хувь тавилан байдаг бүлгээ.
common_voice_mn_18725090|Ийм нэртэй ном гарчихсан байхад гайхаад байх явдалгүй аж.
common_voice_mn_18725092|Ийм зүйл олныг би танд айлтгаж чадах байна.
common_voice_mn_18725093|Өвсний толгой намилзан халиурахын дундуур түүний гэрийн утаа цэнхэрлэн холдоно.
common_voice_mn_18725095|Минжээтийн хясааны нууцыг шивгэнэсэн энэ яриа Чулууны сэтгэлийг улам ч их татах болов.
common_voice_mn_18725096|Би гуравдугаар хурлын үед хөдөө байсан тул тэнд танилцах аргагүй байлаа.
common_voice_mn_18725099|Зүсээ өөрчилсөн хулгайч шиг хуучин амлалтад дахин хууртаж авлигагүй Улаанбаатарыг мөрөөдсөөр үлдэх үү?
common_voice_mn_18725104|Ном давтвал билиг, үг давтвал улиг гэж хийх ёстойгоо хичээгээд хийцгээгээрэй.
common_voice_mn_18725107|Миний охин сайхан амарч чадав уу.
common_voice_mn_18725109|Ой тогтоолтын гурав дахь алхам бол сэргээн санах процесс юм.
common_voice_mn_18725113|Авиа чимээ чагнасаар би зогсоогоороо унтсан.
common_voice_mn_18725114|Тэр дээд талын эгнээнд өлгөсөн цагаан юүдэнтэй цамц хэд юм бэ?
common_voice_mn_18725116|Холбооноос Таканоивад шийтгэл оногдуулж, Фүкүокад болох өвлийн тойргийн тэмцээнээс чөлөөлсөн байна.
common_voice_mn_18725117|Сургалтын төвийн хашаанд нисэх онгоцныхоос бусад сургуулилалт хийх орчныг иж бүрэн бүрдүүлжээ.
common_voice_mn_18725121|Чи баавгайгаас айж сандарснаа санаж байна уу?
common_voice_mn_18725122|Иймд айхавтар зун болсон тул ургац ч шалихгүй гэдгийг өөрсдөө ойлгоцгоо.
common_voice_mn_18725126|Та ч тэгж л бодож байгаа.
common_voice_mn_18725135|Залуучууд хүүхдүүд маань хашир малчдыг дагаад сайн ажиллаж байгаа.
common_voice_mn_18725142|Урт нэртэй хууль үйлчилж эхэлснээр хууль бус олборлогчдын эрин үе эхэлсэн гэж болно.
common_voice_mn_18725156|Тэр давхиж одоогүй байх тийм үү?
common_voice_mn_18725157|Ижийдээ нас гуйж бичсэн шүлгээр энэ оны "Болор цом"-ын эзнээр тодорлоо.
common_voice_mn_18725158|Та явмаар юм ярьж байсан биш үү?
common_voice_mn_18725165|Бэхэн Ганжуурыг энэ болон хойд насны буянд айлтгуулна.
common_voice_mn_18725166|Энэхүү байгууллагуудын үйл ажиллагааны хэлбэрийг дараах дөрвөн хэсэгт хуваан үзэж болох юм.
common_voice_mn_18725167|Одоогийн хүүхэд багынхаа явдлыг мартдаггүй нь сайхан юм.
common_voice_mn_18725170|Ганц хором ч болтугай тэврэх байх гэж хүлээв.
common_voice_mn_18725184|Тэгтэл ч хичээл дуусаж хаврын шалгалт юу юугүй хаяанд ирсэн байлаа.
common_voice_mn_18725189|Яагаад гэвэл энэ клуб танд зориулагдаагүй.
common_voice_mn_18725191|Орос, Польшийн хоорондын зөрчил, тэндхийн нөхцөл байдал, цаашид аюултай хэлбэрт шилжиж болох юм.
common_voice_mn_18725193|Энэ бол хангалуун амьдралын нууц юм.
common_voice_mn_18725209|Нэг бол тэр тэмдгийг ил гаргаад тавьчихдаг юм билүү.
common_voice_mn_18725216|Тэгээд ч тэр энд тогтох эсэх нь тодорхойгүй.
common_voice_mn_18725224|Дэвшилтэт хөдөлгөөнд, орон нутгийн судалгааны Нью-Йоркийн товчоо
common_voice_mn_18725226|Би ахиад ганц нэг хонох байх.
common_voice_mn_18725228|Яаж ч хөөж туулаа гэсэн энэ нэгэн бодол сэтгэлээс нь ер холдож өгөхгүй байв.
common_voice_mn_18731220|Стратегийн төлөвлөлт болон өөрчилсөн менежментийн хэв маягууд нь нийтийн менежментийн хоёр салбарын нөлөөг тусгасан.
common_voice_mn_18731221|Аян замд ам хуурайгүй явсаар Борнуур өнгөрч Зүүнхараагийн замд нийллээ.
common_voice_mn_18731222|Улсын салбарын шинэ удирдлага нэрийн доор менежментийн олон онол, загваруудыг нэгтгэж үздэг.
common_voice_mn_18731232|Би үнэрийг авч чадахгүй байсан юм.
common_voice_mn_18731233|Сүүлчийн хугацааг нь заасан ажлыг гүйцэтгэхдээ ч огт стресст ордоггүй.
common_voice_mn_18731236|Би тэр цагаас л буруу замаар зүтгэжээ.
common_voice_mn_18731237|Төрөх үед өвдөх эхийнхээ өвдөлтийг хүүхэд мэдэрдэг.
common_voice_mn_18731243|Тэр ажлаар чинь л явж байна.
common_voice_mn_18731261|Норма Жин бол хэв шинжит нийтлэг төрхийн хүүхэн.
common_voice_mn_18731263|Гэтэл нөхөр нь өчигдөр оройн явдлыг санаж уурлан чанга дуугаар хэллээ.
common_voice_mn_18731266|Би Должингоос юу ч асууж зүрхлэхгүй, гагцхүү асуусанд нь хариулж явлаа.
common_voice_mn_18748242|Бусдын анхаарлыг өөртөө татах хязгааргүй хүсэл төрөв.
common_voice_mn_18748245|Европ төдийгүй Ази тивийнхний томоохон сорил "Химийн цом"-оос алтан медаль авлаа.
common_voice_mn_18750287|Хоёр аварга юм дуулгах байх аа.
common_voice_mn_18750288|Халиун зүсэм нь мөн л байгалийн үзэгдэлтэй холбоотойгоор нэрлэгдсэн зүсэм юм.
common_voice_mn_18750295|Дэг журам гэдэг чинь дандаа мөхөл дагуулж байдаг юм.
common_voice_mn_40169151|Амь нас галт бөмбөгөн дээр байна гэсэн үг.
common_voice_mn_40169165|Марияд эх орноо хайрлах үзэл нялх бага байхад нь л төлөвшсөн.
common_voice_mn_40169189|Тэрийг би чамд баттай хэлж чадна.
common_voice_mn_40169192|Цаашаа явахаар унтлагын гол өрөө байна.
common_voice_mn_40169199|Санал нь шүүгдсэн амьтдыг дараа нь яах бол?
